x_MAP,y_MAP,x_NN,y_Adadelta,y_Adagrad,y_Adam,y_Adamax,y_Nadam,y_RMSprop,y_SGD
0.0,0.139980459801395,0.0,0.20732587500000002,0.195656,0.16856675000000002,0.171931,0.16845637500000002,0.179897,0.202968625
0.5,0.11090313431155902,0.6151980448358361,0.175758875,0.162633375,0.13194899999999998,0.13652787500000002,0.1319485,0.14521425,0.17074487500000002
1.0,0.085621783445829,1.2773130026738682,0.1422995,0.12833875,0.096247625,0.10145749999999999,0.09608087500000001,0.11023849999999999,0.1371305
1.5,0.066103540228622,1.994096128130466,0.1083015,0.094342375,0.063732125,0.06867875,0.0634465,0.07671362500000001,0.10307749999999999
2.0,0.047223405554182,2.775393958003867,0.075643875,0.06270112500000001,0.037066375000000006,0.04101825,0.036849125,0.0474085,0.07084425
2.5,0.032874104593189,3.633978951957732,0.046741875,0.036349,0.018085625,0.0205395,0.018056875,0.02482925,0.0427135
3.0,0.022300500321347002,4.5868374895000645,0.024269625000000003,0.017253499999999998,0.007049,0.008118875000000001,0.007030499999999999,0.010307875000000001,0.0214905
3.5,0.013998045980139002,5.657255233000498,0.00971825,0.006119375000000001,0.002114625,0.0024043750000000003,0.0020978750000000003,0.003081625,0.008216375
4.0,0.008562178344582,6.878377020609685,0.0026216250000000003,0.0013977500000000001,0.00043862500000000005,0.00046025,0.000432,0.000606,0.0020965
4.5,0.004973123145824001,8.299701720649995,0.00040075,0.000173,4.9375e-05,4.7625000000000006e-05,5.35e-05,6.4375e-05,0.000287
5.0,0.002814739464453,10.0,2.5750000000000002e-05,9.125e-06,1.75e-06,1.625e-06,2.3749999999999997e-06,3.375e-06,1.5750000000000003e-05
5.5,0.0015524271734340001,10.0,2.5750000000000002e-05,9.125e-06,1.75e-06,1.625e-06,2.3749999999999997e-06,3.375e-06,1.5750000000000003e-05
6.0,0.0008343500851560001,10.0,2.5750000000000002e-05,9.125e-06,1.75e-06,1.625e-06,2.3749999999999997e-06,3.375e-06,1.5750000000000003e-05
6.5,0.000460173227651,10.0,2.5750000000000002e-05,9.125e-06,1.75e-06,1.625e-06,2.3749999999999997e-06,3.375e-06,1.5750000000000003e-05
7.0,0.000206351077787,10.0,2.5750000000000002e-05,9.125e-06,1.75e-06,1.625e-06,2.3749999999999997e-06,3.375e-06,1.5750000000000003e-05
7.5,9.495724149488018e-05,10.0,2.5750000000000002e-05,9.125e-06,1.75e-06,1.625e-06,2.3749999999999997e-06,3.375e-06,1.5750000000000003e-05
8.0,4.149325720214718e-05,10.0,2.5750000000000002e-05,9.125e-06,1.75e-06,1.625e-06,2.3749999999999997e-06,3.375e-06,1.5750000000000003e-05
8.6,1e-05,10.0,2.5750000000000002e-05,9.125e-06,1.75e-06,1.625e-06,2.3749999999999997e-06,3.375e-06,1.5750000000000003e-05
