x_MAP,y_MAP,x_NN,y_Adadelta,y_Adagrad,y_Adam,y_Adamax,y_Nadam,y_RMSprop,y_SGD
0.0,0.139980459801395,0.0,0.4934375,0.449125,0.27275000000000005,0.3155,0.2718125,0.371375,0.4936875
0.5,0.11090313431155902,0.615,0.4926875,0.44637499999999997,0.24662499999999998,0.2978125,0.24618749999999998,0.36225,0.49206249999999996
1.0,0.085621783445829,1.2770000000000001,0.4926875,0.4433125,0.21968749999999998,0.2811875,0.21712499999999998,0.35243749999999996,0.48993749999999997
1.5,0.066103540228622,1.994,0.49275,0.44037499999999996,0.19075,0.26125000000000004,0.18893749999999998,0.3419375,0.4893125
2.0,0.047223405554182,2.775,0.492625,0.43737499999999996,0.16143749999999998,0.2374375,0.157375,0.331625,0.48693749999999997
2.5,0.032874104593189,3.634,0.493,0.4325,0.13043749999999998,0.2151875,0.124625,0.32237499999999997,0.486125
3.0,0.022300500321347002,4.587,0.49250000000000005,0.431125,0.0980625,0.18968749999999998,0.09475,0.31056249999999996,0.485
3.5,0.013998045980139002,5.657,0.49093749999999997,0.42775,0.0668125,0.1660625,0.065125,0.298875,0.48412499999999997
4.0,0.008562178344582,6.878,0.49093749999999997,0.426375,0.041437499999999995,0.1408125,0.0403125,0.2871875,0.484375
4.5,0.004973123145824001,8.3,0.4908125,0.424375,0.022500000000000003,0.1188125,0.021187499999999998,0.2746875,0.4816875
5.0,0.002814739464453,10.0,0.48850000000000005,0.421,0.0093125,0.0971875,0.009000000000000001,0.2593125,0.47893749999999996
5.5,0.0015524271734340001,10.0,0.48850000000000005,0.421,0.0093125,0.0971875,0.009000000000000001,0.2593125,0.47893749999999996
6.0,0.0008343500851560001,10.0,0.48850000000000005,0.421,0.0093125,0.0971875,0.009000000000000001,0.2593125,0.47893749999999996
6.5,0.000460173227651,10.0,0.48850000000000005,0.421,0.0093125,0.0971875,0.009000000000000001,0.2593125,0.47893749999999996
7.0,0.000206351077787,10.0,0.48850000000000005,0.421,0.0093125,0.0971875,0.009000000000000001,0.2593125,0.47893749999999996
7.5,9.495724149488018e-05,10.0,0.48850000000000005,0.421,0.0093125,0.0971875,0.009000000000000001,0.2593125,0.47893749999999996
8.0,4.149325720214718e-05,10.0,0.48850000000000005,0.421,0.0093125,0.0971875,0.009000000000000001,0.2593125,0.47893749999999996
8.6,1e-05,10.0,0.48850000000000005,0.421,0.0093125,0.0971875,0.009000000000000001,0.2593125,0.47893749999999996
