x_MAP,y_MAP,x_NN,y_Adadelta,y_Adagrad,y_Adam,y_Adamax,y_Nadam,y_RMSprop,y_SGD
0.0,0.12299505200127701,0.0,0.15152437500000002,0.1373713125,0.126543875,0.12684399999999998,0.126878875,0.1276719375,0.14419318750000001
0.5,0.09744600632908401,0.615,0.12302425,0.1082735,0.097165125,0.09744975,0.09749175,0.09830799999999999,0.1153818125
1.0,0.075232326871217,1.2770000000000001,0.09454499999999999,0.07996875,0.069279375,0.06955325,0.0694673125,0.0702844375,0.08708149999999999
1.5,0.056599030064577005,1.994,0.06760218750000001,0.054125,0.0445888125,0.044833125,0.044722437500000004,0.045475625000000006,0.0607869375
2.0,0.040433522039347004,2.775,0.04383825,0.0324616875,0.0248968125,0.025050687500000002,0.0250223125,0.025553812500000002,0.0381165
2.5,0.028147394644535,3.634,0.02481025,0.016467625,0.011317875000000002,0.0114029375,0.011399062500000001,0.011702437500000001,0.0206228125
3.0,0.018606424342159002,4.587,0.0115986875,0.0066165625,0.00379175,0.00379925,0.0038476250000000004,0.003946875,0.009115625
3.5,0.011679270855560002,5.657,0.0041218125000000005,0.0018604375000000001,0.0007846250000000001,0.0007928750000000001,0.0008055,0.0008225,0.0030145
4.0,0.006783606914108,6.878,0.0009664375000000001,0.00032375,7.081250000000001e-05,7.2875e-05,7.2625e-05,7.50625e-05,0.0006664375
4.5,0.0035527266826240003,8.3,0.00011993750000000001,2.61875e-05,2.1875e-06,2e-06,1.9375e-06,2.25e-06,8.093750000000001e-05
5.0,0.0016777185295670002,10.0,6.3125e-06,1.3125e-06,0.0,0.0,0.0,6.25e-08,4.875e-06
5.5,0.0007331089800440001,10.0,6.3125e-06,1.3125e-06,0.0,0.0,0.0,6.25e-08,4.875e-06
6.0,0.000320345020425,10.0,6.3125e-06,1.3125e-06,0.0,0.0,0.0,6.25e-08,4.875e-06
6.5,0.00012952677443500002,10.0,6.3125e-06,1.3125e-06,0.0,0.0,0.0,6.25e-08,4.875e-06
7.0,4.3696780307570616e-05,10.0,6.3125e-06,1.3125e-06,0.0,0.0,0.0,6.25e-08,4.875e-06
7.5,1.3640536771754911e-05,10.0,6.3125e-06,1.3125e-06,0.0,0.0,0.0,6.25e-08,4.875e-06
7.6,1e-05,10.0,6.3125e-06,1.3125e-06,0.0,0.0,0.0,6.25e-08,4.875e-06
