x_MAP,y_MAP,x_NN,y_Adadelta,y_Adagrad,y_Adam,y_Adamax,y_Nadam,y_RMSprop,y_SGD
0.0,0.12299505200127701,0.0,0.46725000000000005,0.43687499999999996,0.20987499999999998,0.255625,0.23075,0.292,0.46075000000000005
0.5,0.09744600632908401,0.615,0.46525000000000005,0.4335,0.18712499999999999,0.24387499999999998,0.207625,0.276875,0.457125
1.0,0.075232326871217,1.2770000000000001,0.46475000000000005,0.428,0.164375,0.230875,0.186,0.26375000000000004,0.45275000000000004
1.5,0.056599030064577005,1.994,0.465,0.423125,0.135375,0.21025000000000002,0.1615,0.25,0.45025000000000004
2.0,0.040433522039347004,2.775,0.4655,0.41812499999999997,0.10975000000000001,0.19225,0.138125,0.235375,0.44875000000000004
2.5,0.028147394644535,3.634,0.46312499999999995,0.41100000000000003,0.090375,0.177125,0.117,0.220125,0.44725000000000004
3.0,0.018606424342159002,4.587,0.46112499999999995,0.40712499999999996,0.06912499999999999,0.164125,0.0975,0.206875,0.4445
3.5,0.011679270855560002,5.657,0.46025000000000005,0.404375,0.052375,0.15287499999999998,0.079375,0.197,0.44237499999999996
4.0,0.006783606914108,6.878,0.458125,0.399875,0.04025,0.14475000000000002,0.064625,0.187625,0.4385
4.5,0.0035527266826240003,8.3,0.45625000000000004,0.39675000000000005,0.03275,0.14025,0.055375,0.18112499999999998,0.43887499999999996
5.0,0.0016777185295670002,10.0,0.44937499999999997,0.39325000000000004,0.028,0.136625,0.047375,0.175875,0.43737499999999996
5.5,0.0007331089800440001,10.0,0.44937499999999997,0.39325000000000004,0.028,0.136625,0.047375,0.175875,0.43737499999999996
6.0,0.000320345020425,10.0,0.44937499999999997,0.39325000000000004,0.028,0.136625,0.047375,0.175875,0.43737499999999996
6.5,0.00012952677443500002,10.0,0.44937499999999997,0.39325000000000004,0.028,0.136625,0.047375,0.175875,0.43737499999999996
7.0,4.3696780307570616e-05,10.0,0.44937499999999997,0.39325000000000004,0.028,0.136625,0.047375,0.175875,0.43737499999999996
7.5,1.3640536771754911e-05,10.0,0.44937499999999997,0.39325000000000004,0.028,0.136625,0.047375,0.175875,0.43737499999999996
7.6,1e-05,10.0,0.44937499999999997,0.39325000000000004,0.028,0.136625,0.047375,0.175875,0.43737499999999996
