x_MAP,y_MAP,x_NN,y_Adadelta,y_Adagrad,y_Adam,y_Adamax,y_Nadam,y_RMSprop,y_SGD
0.0,0.12299505200127701,0.0,0.13313587500000001,0.12752075000000002,0.12501175,0.12449112500000001,0.12498125,0.124577875,0.13124475
0.5,0.09744600632908401,0.615,0.10397387500000001,0.098296,0.095761,0.09522375,0.0957575,0.095385125,0.10206925
1.0,0.075232326871217,1.2770000000000001,0.0759485,0.070419375,0.068114375,0.067586375,0.06803325,0.06768312500000001,0.07416737500000001
1.5,0.056599030064577005,1.994,0.050596499999999996,0.045554625,0.043640625,0.043135125,0.043576625,0.0431665,0.048919250000000004
2.0,0.040433522039347004,2.775,0.0296525,0.025656875000000003,0.024298375,0.023952375,0.0242185,0.023920125,0.028328625000000003
2.5,0.028147394644535,3.634,0.014480499999999999,0.011783499999999999,0.010987,0.010744,0.010921875000000001,0.010730625,0.013647875
3.0,0.018606424342159002,4.587,0.00548825,0.0039831250000000006,0.00367175,0.003522625,0.003626,0.003515625,0.00501825
3.5,0.011679270855560002,5.657,0.0013844999999999999,0.00083375,0.00075125,0.0007019999999999999,0.00073475,0.0007031250000000001,0.00123325
4.0,0.006783606914108,6.878,0.00019375,7.475e-05,6.400000000000001e-05,5.837500000000001e-05,6.4875e-05,5.55e-05,0.000157125
4.5,0.0035527266826240003,8.3,1.3500000000000001e-05,1.8749999999999998e-06,1.375e-06,1.125e-06,1e-06,1.2499999999999999e-06,1.075e-05
5.0,0.0016777185295670002,10.0,7.5e-07,0.0,0.0,0.0,0.0,0.0,3.75e-07
5.5,0.0007331089800440001,10.0,7.5e-07,0.0,0.0,0.0,0.0,0.0,3.75e-07
6.0,0.000320345020425,10.0,7.5e-07,0.0,0.0,0.0,0.0,0.0,3.75e-07
6.5,0.00012952677443500002,10.0,7.5e-07,0.0,0.0,0.0,0.0,0.0,3.75e-07
7.0,4.3696780307570616e-05,10.0,7.5e-07,0.0,0.0,0.0,0.0,0.0,3.75e-07
7.5,1.3640536771754911e-05,10.0,7.5e-07,0.0,0.0,0.0,0.0,0.0,3.75e-07
7.6,1e-05,10.0,7.5e-07,0.0,0.0,0.0,0.0,0.0,3.75e-07
