x_MAP,y_MAP,x_NN,y_Adadelta,y_Adagrad,y_Adam,y_Adamax,y_Nadam,y_RMSprop,y_SGD
0.0,0.139980459801395,0.0,0.183617875,0.17397649999999998,0.154456125,0.15144475000000002,0.15403125,0.15687775,0.18144525
0.5,0.11090313431155902,0.615,0.15057625,0.140468375,0.11913675,0.11730187500000001,0.11870399999999999,0.122691875,0.14837825
1.0,0.085621783445829,1.2770000000000001,0.116809,0.10656162500000001,0.08513799999999999,0.08438625,0.085010875,0.08910549999999999,0.1145055
1.5,0.066103540228622,1.994,0.08389425,0.074428625,0.055251499999999995,0.054924499999999994,0.05501275,0.058804375000000006,0.081718
2.0,0.047223405554182,2.775,0.054210499999999995,0.046182,0.031405625,0.03131975,0.031229125000000003,0.034003625,0.052248750000000004
2.5,0.032874104593189,3.634,0.030059875000000003,0.024296375000000002,0.01501425,0.014902499999999999,0.014931999999999999,0.016476125,0.028608375000000002
3.0,0.022300500321347002,4.587,0.0134465,0.01017275,0.0057843750000000005,0.005713875,0.005761625,0.00628275,0.012588875000000001
3.5,0.013998045980139002,5.657,0.00440275,0.0030891250000000003,0.0017628750000000001,0.00163175,0.00168625,0.0017893750000000002,0.0040535
4.0,0.008562178344582,6.878,0.0009221250000000001,0.000597,0.00039549999999999996,0.00032975,0.000343,0.000328875,0.0008265
4.5,0.004973123145824001,8.3,9.362500000000001e-05,6.162500000000001e-05,5.087500000000001e-05,3.15e-05,3.8125000000000005e-05,3.175e-05,8.612500000000002e-05
5.0,0.002814739464453,10.0,3.7499999999999997e-06,2.4999999999999998e-06,2.75e-06,1.2499999999999999e-06,7.5e-07,8.75e-07,3.7499999999999997e-06
5.5,0.0015524271734340001,10.0,3.7499999999999997e-06,2.4999999999999998e-06,2.75e-06,1.2499999999999999e-06,7.5e-07,8.75e-07,3.7499999999999997e-06
6.0,0.0008343500851560001,10.0,3.7499999999999997e-06,2.4999999999999998e-06,2.75e-06,1.2499999999999999e-06,7.5e-07,8.75e-07,3.7499999999999997e-06
6.5,0.000460173227651,10.0,3.7499999999999997e-06,2.4999999999999998e-06,2.75e-06,1.2499999999999999e-06,7.5e-07,8.75e-07,3.7499999999999997e-06
7.0,0.000206351077787,10.0,3.7499999999999997e-06,2.4999999999999998e-06,2.75e-06,1.2499999999999999e-06,7.5e-07,8.75e-07,3.7499999999999997e-06
7.5,9.495724149488018e-05,10.0,3.7499999999999997e-06,2.4999999999999998e-06,2.75e-06,1.2499999999999999e-06,7.5e-07,8.75e-07,3.7499999999999997e-06
8.0,4.149325720214718e-05,10.0,3.7499999999999997e-06,2.4999999999999998e-06,2.75e-06,1.2499999999999999e-06,7.5e-07,8.75e-07,3.7499999999999997e-06
8.6,1e-05,10.0,3.7499999999999997e-06,2.4999999999999998e-06,2.75e-06,1.2499999999999999e-06,7.5e-07,8.75e-07,3.7499999999999997e-06
