x_MAP,y_MAP,x_NN,y_Adadelta,y_Adagrad,y_Adam,y_Adamax,y_Nadam,y_RMSprop,y_SGD
0.0,0.12299505200127701,0.0,0.13150962500000002,0.1320795,0.12603025,0.126014875,0.126111625,0.128695625,0.1315365
0.5,0.09744600632908401,0.6151980448358361,0.1022775,0.10273625,0.09664825,0.09665825,0.096779375,0.09930875,0.10229125
1.0,0.075232326871217,1.2773130026738682,0.074265625,0.07459249999999999,0.06880475,0.068811125,0.06894975,0.071224,0.0741935
1.5,0.056599030064577005,1.994096128130466,0.04900525,0.049326999999999996,0.044047499999999996,0.044086,0.04432725,0.046119375000000004,0.048885375
2.0,0.040433522039347004,2.775393958003867,0.028407625000000002,0.028539125000000002,0.024533625,0.02450175,0.024731625,0.0259525,0.02828775
2.5,0.028147394644535,3.633978951957732,0.013715125000000002,0.013705750000000001,0.011104625,0.01103025,0.011250000000000001,0.011897,0.013612250000000001
3.0,0.018606424342159002,4.5868374895000645,0.0051417500000000005,0.005081125000000001,0.00369525,0.00364625,0.0037484999999999997,0.0040151250000000005,0.005028375000000001
3.5,0.011679270855560002,5.657255233000498,0.0013105,0.0012469999999999998,0.0007425,0.00074375,0.0007700000000000001,0.0008511250000000001,0.0012563750000000001
4.0,0.006783606914108,6.878377020609685,0.00019562500000000003,0.00017212500000000002,6.337500000000001e-05,6.000000000000001e-05,6.5375e-05,7.3e-05,0.000179125
4.5,0.0035527266826240003,8.299701720649995,1.5625e-05,1.0500000000000001e-05,1.75e-06,1.5e-06,1.625e-06,2e-06,1.3625e-05
5.0,0.0016777185295670002,10.0,8.75e-07,2.5e-07,0.0,0.0,0.0,0.0,8.75e-07
5.5,0.0007331089800440001,10.0,8.75e-07,2.5e-07,0.0,0.0,0.0,0.0,8.75e-07
6.0,0.000320345020425,10.0,8.75e-07,2.5e-07,0.0,0.0,0.0,0.0,8.75e-07
6.5,0.00012952677443500002,10.0,8.75e-07,2.5e-07,0.0,0.0,0.0,0.0,8.75e-07
7.0,4.3696780307570616e-05,10.0,8.75e-07,2.5e-07,0.0,0.0,0.0,0.0,8.75e-07
7.5,1.3640536771754911e-05,10.0,8.75e-07,2.5e-07,0.0,0.0,0.0,0.0,8.75e-07
7.6,1e-05,10.0,8.75e-07,2.5e-07,0.0,0.0,0.0,0.0,8.75e-07
