x_MAP,y_MAP,x_NN,y_Adadelta,y_Adagrad,y_Adam,y_Adamax,y_Nadam,y_RMSprop,y_SGD
0.0,0.12299505200127701,0.0,0.149358125,0.138379875,0.12590099999999999,0.127862375,0.1266515,0.13043175,0.14270249999999998
0.5,0.09744600632908401,0.6151980448358361,0.12106412500000001,0.10944862500000001,0.09662037500000001,0.09848912500000001,0.09737962500000001,0.10116349999999999,0.11397312500000001
1.0,0.075232326871217,1.2773130026738682,0.09299987500000001,0.081316625,0.068713,0.0704645,0.06947875,0.07299525,0.0858095
1.5,0.056599030064577005,1.994096128130466,0.06638912500000001,0.0556085,0.044017625000000005,0.04553125,0.0447165,0.047806875000000006,0.059678499999999995
2.0,0.040433522039347004,2.775393958003867,0.043033625000000006,0.033924875,0.024497125,0.02561675,0.025071875,0.027411875000000002,0.037371875000000006
2.5,0.028147394644535,3.633978951957732,0.024400250000000002,0.017638499999999998,0.011117625,0.01173675,0.011446,0.013035875,0.020138875
3.0,0.018606424342159002,4.5868374895000645,0.011530875000000001,0.007369,0.003714,0.003950625,0.0038718750000000003,0.00472425,0.008983375
3.5,0.011679270855560002,5.657255233000498,0.004200875000000001,0.0022326250000000002,0.000766,0.0008303750000000001,0.000807375,0.0011408750000000002,0.002993
4.0,0.006783606914108,6.878377020609685,0.00105725,0.000431875,6.925e-05,7.612500000000001e-05,7.587500000000001e-05,0.00015749999999999998,0.00065075
4.5,0.0035527266826240003,8.299701720649995,0.00015199999999999998,4.0375e-05,1.75e-06,2.3749999999999997e-06,1.625e-06,1.125e-05,7.687500000000001e-05
5.0,0.0016777185295670002,10.0,8.125e-06,1.625e-06,0.0,0.0,0.0,5e-07,2.3749999999999997e-06
5.5,0.0007331089800440001,10.0,8.125e-06,1.625e-06,0.0,0.0,0.0,5e-07,2.3749999999999997e-06
6.0,0.000320345020425,10.0,8.125e-06,1.625e-06,0.0,0.0,0.0,5e-07,2.3749999999999997e-06
6.5,0.00012952677443500002,10.0,8.125e-06,1.625e-06,0.0,0.0,0.0,5e-07,2.3749999999999997e-06
7.0,4.3696780307570616e-05,10.0,8.125e-06,1.625e-06,0.0,0.0,0.0,5e-07,2.3749999999999997e-06
7.5,1.3640536771754911e-05,10.0,8.125e-06,1.625e-06,0.0,0.0,0.0,5e-07,2.3749999999999997e-06
7.6,1e-05,10.0,8.125e-06,1.625e-06,0.0,0.0,0.0,5e-07,2.3749999999999997e-06
