x_MAP,y_MAP,x_NN,y_Adadelta,y_Adagrad,y_Adam,y_Adamax,y_Nadam,y_RMSprop,y_SGD
0.0,0.139980459801395,0.0,0.24955049999999998,0.240339875,0.21894337500000002,0.22167662500000002,0.22130312500000002,0.23080599999999998,0.24556125
0.5,0.11090313431155902,0.6151980448358361,0.221936,0.2113295,0.184007,0.18885737500000002,0.18718925,0.199798375,0.21713275
1.0,0.085621783445829,1.2773130026738682,0.19145762500000002,0.179705375,0.14699099999999998,0.15379075,0.150687875,0.16621012500000001,0.18624812500000001
1.5,0.066103540228622,1.994096128130466,0.158757625,0.146059125,0.10965237500000001,0.117820875,0.113428625,0.131196375,0.15312662500000002
2.0,0.047223405554182,2.775393958003867,0.12490662500000001,0.11164737500000001,0.07435525,0.083005125,0.078092,0.09628125,0.11888962500000001
2.5,0.032874104593189,3.633978951957732,0.09125625,0.0784405,0.044222625,0.0518905,0.04733625,0.0637985,0.08540075
3.0,0.022300500321347002,4.5868374895000645,0.060086625000000005,0.048951125000000005,0.02184575,0.027417625,0.02409975,0.036656999999999995,0.05487425
3.5,0.013998045980139002,5.657255233000498,0.03404925,0.02571075,0.008398625,0.011416625000000001,0.009603125,0.01713675,0.03017275
4.0,0.008562178344582,6.878377020609685,0.0154655,0.010508375,0.0023109999999999997,0.0034018750000000004,0.002753625,0.005953375,0.013195499999999999
4.5,0.004973123145824001,8.299701720649995,0.005098125,0.002982,0.00040649999999999996,0.00061325,0.000501625,0.001344125,0.004095625
5.0,0.002814739464453,10.0,0.001040375,0.00048875,3.3375000000000005e-05,5.4625000000000006e-05,5.187500000000001e-05,0.0001735,0.00076375
5.5,0.0015524271734340001,10.0,0.001040375,0.00048875,3.3375000000000005e-05,5.4625000000000006e-05,5.187500000000001e-05,0.0001735,0.00076375
6.0,0.0008343500851560001,10.0,0.001040375,0.00048875,3.3375000000000005e-05,5.4625000000000006e-05,5.187500000000001e-05,0.0001735,0.00076375
6.5,0.000460173227651,10.0,0.001040375,0.00048875,3.3375000000000005e-05,5.4625000000000006e-05,5.187500000000001e-05,0.0001735,0.00076375
7.0,0.000206351077787,10.0,0.001040375,0.00048875,3.3375000000000005e-05,5.4625000000000006e-05,5.187500000000001e-05,0.0001735,0.00076375
7.5,9.495724149488018e-05,10.0,0.001040375,0.00048875,3.3375000000000005e-05,5.4625000000000006e-05,5.187500000000001e-05,0.0001735,0.00076375
8.0,4.149325720214718e-05,10.0,0.001040375,0.00048875,3.3375000000000005e-05,5.4625000000000006e-05,5.187500000000001e-05,0.0001735,0.00076375
8.6,1e-05,10.0,0.001040375,0.00048875,3.3375000000000005e-05,5.4625000000000006e-05,5.187500000000001e-05,0.0001735,0.00076375
