x_MAP,y_MAP,x_NN,y_Adadelta,y_Adagrad,y_Adam,y_Adamax,y_Nadam,y_RMSprop,y_SGD
0.0,0.139980459801395,0.0,0.27388325,0.25282675,0.223426125,0.23029925,0.225954,0.237739375,0.266977625
0.5,0.11090313431155902,0.6151980448358361,0.25025275,0.22576737500000002,0.18997787500000002,0.19936175,0.19277125,0.208013,0.24218962500000002
1.0,0.085621783445829,1.2773130026738682,0.22411199999999998,0.19595462500000002,0.154169,0.16576875,0.1573455,0.1757995,0.214666125
1.5,0.066103540228622,1.994096128130466,0.19541575,0.16387225,0.11741599999999999,0.130702375,0.120625,0.14172475,0.18480775
2.0,0.047223405554182,2.775393958003867,0.164743,0.130395875,0.082027875,0.09574025,0.08491712500000001,0.107104375,0.152743
2.5,0.032874104593189,3.633978951957732,0.13265975,0.09692875000000001,0.050837125000000004,0.06337137500000001,0.053125125,0.07394737500000001,0.119734375
3.0,0.022300500321347002,4.5868374895000645,0.10050925000000001,0.065473875,0.02666775,0.03624775,0.028269625000000003,0.044955999999999996,0.08714075
3.5,0.013998045980139002,5.657255233000498,0.06988325000000001,0.03853025,0.01101475,0.0169385,0.011956125000000001,0.022745125,0.057117999999999995
4.0,0.008562178344582,6.878377020609685,0.04328425,0.018681125,0.003261125,0.005887375,0.0036881250000000004,0.008800125,0.032358375
4.5,0.004973123145824001,8.299701720649995,0.022805,0.0067228750000000006,0.0006026250000000001,0.0013375,0.0007369999999999999,0.002299,0.01482025
5.0,0.002814739464453,10.0,0.00973475,0.001574125,5.4625000000000006e-05,0.00016925,8.300000000000001e-05,0.000333875,0.0049587500000000005
5.5,0.0015524271734340001,10.0,0.00973475,0.001574125,5.4625000000000006e-05,0.00016925,8.300000000000001e-05,0.000333875,0.0049587500000000005
6.0,0.0008343500851560001,10.0,0.00973475,0.001574125,5.4625000000000006e-05,0.00016925,8.300000000000001e-05,0.000333875,0.0049587500000000005
6.5,0.000460173227651,10.0,0.00973475,0.001574125,5.4625000000000006e-05,0.00016925,8.300000000000001e-05,0.000333875,0.0049587500000000005
7.0,0.000206351077787,10.0,0.00973475,0.001574125,5.4625000000000006e-05,0.00016925,8.300000000000001e-05,0.000333875,0.0049587500000000005
7.5,9.495724149488018e-05,10.0,0.00973475,0.001574125,5.4625000000000006e-05,0.00016925,8.300000000000001e-05,0.000333875,0.0049587500000000005
8.0,4.149325720214718e-05,10.0,0.00973475,0.001574125,5.4625000000000006e-05,0.00016925,8.300000000000001e-05,0.000333875,0.0049587500000000005
8.6,1e-05,10.0,0.00973475,0.001574125,5.4625000000000006e-05,0.00016925,8.300000000000001e-05,0.000333875,0.0049587500000000005
