x_MAP,y_MAP,x_NN,y_Adadelta,y_Adagrad,y_Adam,y_Adamax,y_Nadam,y_RMSprop,y_SGD
0.0,0.139980459801395,0.0,0.18343581250000002,0.17348393750000002,0.15418737500000002,0.15127075,0.15467312500000002,0.15688393750000001,0.1811990625
0.5,0.11090313431155902,0.615,0.15049818750000002,0.1398395,0.1189335625,0.1170793125,0.1192805625,0.1225621875,0.14811625
1.0,0.085621783445829,1.2770000000000001,0.11678437500000001,0.10594181250000001,0.0851748125,0.0841921875,0.08522275,0.0891288125,0.1142194375
1.5,0.066103540228622,1.994,0.0838885625,0.073728125,0.055193937500000005,0.054776437500000004,0.0552786875,0.058802625000000004,0.0814879375
2.0,0.047223405554182,2.775,0.0541444375,0.045602,0.0314279375,0.031232875,0.0314231875,0.0340330625,0.05211975
2.5,0.032874104593189,3.634,0.030072625000000002,0.0239058125,0.0149753125,0.014847125000000001,0.0149866875,0.016439125000000002,0.0285745625
3.0,0.022300500321347002,4.587,0.013417875000000001,0.0099189375,0.005745625000000001,0.0056286875,0.0057786875,0.0062688125,0.012555
3.5,0.013998045980139002,5.657,0.0043774999999999994,0.0030028125000000003,0.001700625,0.0016117500000000001,0.0017194375,0.0017648125,0.0040214375
4.0,0.008562178344582,6.878,0.0009023750000000001,0.0005829375,0.0003669375,0.000318625,0.0003820625,0.00033887500000000004,0.0008223125
4.5,0.004973123145824001,8.3,9.650000000000001e-05,5.975e-05,4.6125e-05,3.6625e-05,4.806250000000001e-05,4.0625000000000005e-05,8.643750000000002e-05
5.0,0.002814739464453,10.0,3.875e-06,2.25e-06,1.8749999999999998e-06,8.125e-07,2.4375e-06,2e-06,3.6875e-06
5.5,0.0015524271734340001,10.0,3.875e-06,2.25e-06,1.8749999999999998e-06,8.125e-07,2.4375e-06,2e-06,3.6875e-06
6.0,0.0008343500851560001,10.0,3.875e-06,2.25e-06,1.8749999999999998e-06,8.125e-07,2.4375e-06,2e-06,3.6875e-06
6.5,0.000460173227651,10.0,3.875e-06,2.25e-06,1.8749999999999998e-06,8.125e-07,2.4375e-06,2e-06,3.6875e-06
7.0,0.000206351077787,10.0,3.875e-06,2.25e-06,1.8749999999999998e-06,8.125e-07,2.4375e-06,2e-06,3.6875e-06
7.5,9.495724149488018e-05,10.0,3.875e-06,2.25e-06,1.8749999999999998e-06,8.125e-07,2.4375e-06,2e-06,3.6875e-06
8.0,4.149325720214718e-05,10.0,3.875e-06,2.25e-06,1.8749999999999998e-06,8.125e-07,2.4375e-06,2e-06,3.6875e-06
8.6,1e-05,10.0,3.875e-06,2.25e-06,1.8749999999999998e-06,8.125e-07,2.4375e-06,2e-06,3.6875e-06
