x_MAP,y_MAP,x_NN,y_Adadelta,y_Adagrad,y_Adam,y_Adamax,y_Nadam,y_RMSprop,y_SGD
0.0,0.12299505200127701,0.0,0.1327295,0.127774375,0.1251495,0.124533375,0.12505725,0.12463837500000001,0.130581375
0.5,0.09744600632908401,0.6151980448358361,0.10365025,0.09852025,0.095929625,0.09527425,0.095859125,0.0953885,0.10137825
1.0,0.075232326871217,1.2773130026738682,0.0756245,0.070667375,0.068124875,0.06753587500000001,0.068109875,0.0677435,0.07342725
1.5,0.056599030064577005,1.994096128130466,0.050277625000000006,0.04580075,0.043521125,0.043156625000000004,0.043580125000000004,0.043245,0.04832825
2.0,0.040433522039347004,2.775393958003867,0.029454625,0.0257745,0.02418975,0.023977125000000002,0.024158375000000003,0.0239675,0.02787925
2.5,0.028147394644535,3.633978951957732,0.014364,0.011840999999999999,0.010910625,0.010748375000000001,0.010926499999999999,0.01077175,0.013300375000000001
3.0,0.018606424342159002,4.5868374895000645,0.0053976250000000005,0.004022875,0.0036081250000000002,0.0035489999999999996,0.003616625,0.00351175,0.004821625
3.5,0.011679270855560002,5.657255233000498,0.0013646250000000002,0.0008346250000000001,0.0007348750000000001,0.000713875,0.00073475,0.000713375,0.0011731250000000001
4.0,0.006783606914108,6.878377020609685,0.00019087500000000002,7.1e-05,6.2125e-05,6.1875e-05,5.975e-05,5.687500000000001e-05,0.000147875
4.5,0.0035527266826240003,8.299701720649995,1.3125e-05,2e-06,1.8749999999999998e-06,1.125e-06,1.75e-06,1.375e-06,8.625e-06
5.0,0.0016777185295670002,10.0,1.25e-07,0.0,0.0,0.0,0.0,0.0,1.25e-07
5.5,0.0007331089800440001,10.0,1.25e-07,0.0,0.0,0.0,0.0,0.0,1.25e-07
6.0,0.000320345020425,10.0,1.25e-07,0.0,0.0,0.0,0.0,0.0,1.25e-07
6.5,0.00012952677443500002,10.0,1.25e-07,0.0,0.0,0.0,0.0,0.0,1.25e-07
7.0,4.3696780307570616e-05,10.0,1.25e-07,0.0,0.0,0.0,0.0,0.0,1.25e-07
7.5,1.3640536771754911e-05,10.0,1.25e-07,0.0,0.0,0.0,0.0,0.0,1.25e-07
7.6,1e-05,10.0,1.25e-07,0.0,0.0,0.0,0.0,0.0,1.25e-07
