x_MAP,y_MAP,x_NN,y_Adadelta,y_Adagrad,y_Adam,y_Adamax,y_Nadam,y_RMSprop,y_SGD
0.0,0.139980459801395,0.0,0.27366075,0.250790625,0.22526000000000002,0.23052862500000001,0.223691875,0.23859987500000002,0.267280625
0.5,0.11090313431155902,0.615,0.24981699999999998,0.22333725000000001,0.19177037500000002,0.1994215,0.19009862500000002,0.20905962500000003,0.24231175
1.0,0.085621783445829,1.2770000000000001,0.22331362500000002,0.19327712500000002,0.15603875,0.16588587500000002,0.15403825000000002,0.176844,0.21474225
1.5,0.066103540228622,1.994,0.19445725,0.1608145,0.11911212500000001,0.13075662500000002,0.11711487500000001,0.14278849999999998,0.18468575
2.0,0.047223405554182,2.775,0.16341699999999998,0.127052875,0.08334287500000001,0.09571075,0.081604,0.108153125,0.152705375
2.5,0.032874104593189,3.634,0.130893375,0.09335175,0.051640125,0.063262625,0.050421625000000005,0.0749715,0.119689375
3.0,0.022300500321347002,4.587,0.098412,0.062186875,0.027115499999999997,0.036242375,0.026270875000000003,0.045873375,0.08708587500000001
3.5,0.013998045980139002,5.657,0.06786987500000001,0.03577575,0.011210000000000001,0.016827250000000002,0.010851625,0.023478375000000003,0.057183375
4.0,0.008562178344582,6.878,0.0413715,0.01666675,0.0033286250000000004,0.005814375,0.003258125,0.009266,0.032603625000000004
4.5,0.004973123145824001,8.3,0.021321375,0.005692625000000001,0.0006194999999999999,0.001293375,0.000630875,0.002509125,0.015237125
5.0,0.002814739464453,10.0,0.008672625,0.0012238750000000001,5.7875000000000004e-05,0.000152625,7.637500000000001e-05,0.000395125,0.005423375
5.5,0.0015524271734340001,10.0,0.008672625,0.0012238750000000001,5.7875000000000004e-05,0.000152625,7.637500000000001e-05,0.000395125,0.005423375
6.0,0.0008343500851560001,10.0,0.008672625,0.0012238750000000001,5.7875000000000004e-05,0.000152625,7.637500000000001e-05,0.000395125,0.005423375
6.5,0.000460173227651,10.0,0.008672625,0.0012238750000000001,5.7875000000000004e-05,0.000152625,7.637500000000001e-05,0.000395125,0.005423375
7.0,0.000206351077787,10.0,0.008672625,0.0012238750000000001,5.7875000000000004e-05,0.000152625,7.637500000000001e-05,0.000395125,0.005423375
7.5,9.495724149488018e-05,10.0,0.008672625,0.0012238750000000001,5.7875000000000004e-05,0.000152625,7.637500000000001e-05,0.000395125,0.005423375
8.0,4.149325720214718e-05,10.0,0.008672625,0.0012238750000000001,5.7875000000000004e-05,0.000152625,7.637500000000001e-05,0.000395125,0.005423375
8.6,1e-05,10.0,0.008672625,0.0012238750000000001,5.7875000000000004e-05,0.000152625,7.637500000000001e-05,0.000395125,0.005423375
