x_MAP,y_MAP,x_NN,y_Adadelta,y_Adagrad,y_Adam,y_Adamax,y_Nadam,y_RMSprop,y_SGD
0.0,0.12299505200127701,0.0,0.152397,0.136264625,0.126658875,0.1267765,0.126125125,0.130874125,0.1482705
0.5,0.09744600632908401,0.615,0.123926,0.10731662500000001,0.09734725,0.097554625,0.09687037500000001,0.10144112500000001,0.119857375
1.0,0.075232326871217,1.2770000000000001,0.0956215,0.079100375,0.06945087500000001,0.06965425,0.068871,0.073215,0.091706375
1.5,0.056599030064577005,1.994,0.06859187500000001,0.0534725,0.044733625000000006,0.044761375000000006,0.04422075,0.047808125,0.0653035
2.0,0.040433522039347004,2.775,0.04455875,0.03210675,0.025094625000000002,0.025059625000000002,0.0246245,0.027352875000000002,0.041991875000000005
2.5,0.028147394644535,3.634,0.025284499999999998,0.016356125000000003,0.011437125000000001,0.011416250000000001,0.011226375,0.012917125000000002,0.023621875
3.0,0.018606424342159002,4.587,0.011913125,0.006664499999999999,0.0038694999999999997,0.0038055,0.003744625,0.00456425,0.011020625000000001
3.5,0.011679270855560002,5.657,0.004280375,0.00197225,0.0008198750000000001,0.000783375,0.0007729999999999999,0.00103625,0.003938
4.0,0.006783606914108,6.878,0.001009,0.000364375,7.087500000000002e-05,6.6e-05,7.175000000000001e-05,0.00012075000000000001,0.0009531250000000001
4.5,0.0035527266826240003,8.3,0.000125625,3.4875e-05,2.4999999999999998e-06,1.625e-06,1.8749999999999998e-06,7e-06,0.00011812500000000001
5.0,0.0016777185295670002,10.0,5.5e-06,1.125e-06,0.0,0.0,0.0,1.25e-07,5.374999999999999e-06
5.5,0.0007331089800440001,10.0,5.5e-06,1.125e-06,0.0,0.0,0.0,1.25e-07,5.374999999999999e-06
6.0,0.000320345020425,10.0,5.5e-06,1.125e-06,0.0,0.0,0.0,1.25e-07,5.374999999999999e-06
6.5,0.00012952677443500002,10.0,5.5e-06,1.125e-06,0.0,0.0,0.0,1.25e-07,5.374999999999999e-06
7.0,4.3696780307570616e-05,10.0,5.5e-06,1.125e-06,0.0,0.0,0.0,1.25e-07,5.374999999999999e-06
7.5,1.3640536771754911e-05,10.0,5.5e-06,1.125e-06,0.0,0.0,0.0,1.25e-07,5.374999999999999e-06
7.6,1e-05,10.0,5.5e-06,1.125e-06,0.0,0.0,0.0,1.25e-07,5.374999999999999e-06
