x_MAP,y_MAP,x_NN,y_Adadelta,y_Adagrad,y_Adam,y_Adamax,y_Nadam,y_RMSprop,y_SGD
0.0,0.12299505200127701,0.0,0.13955962500000002,0.1301625625,0.1251775,0.12456737500000001,0.12499775,0.1251830625,0.13383775
0.5,0.09744600632908401,0.615,0.11071162500000001,0.1008821875,0.09583343750000001,0.095287,0.09567149999999999,0.095837375,0.104773375
1.0,0.075232326871217,1.2770000000000001,0.08274625000000001,0.0728136875,0.06809206250000001,0.0675474375,0.0678573125,0.0680431875,0.07679925
1.5,0.056599030064577005,1.994,0.056934937500000005,0.0477775,0.043651062500000004,0.0432050625,0.043436062500000004,0.043606687500000005,0.0514468125
2.0,0.040433522039347004,2.775,0.034992062500000004,0.027295187500000002,0.024243187500000003,0.0239475,0.024102250000000002,0.024179937500000002,0.030470312500000003
2.5,0.028147394644535,3.634,0.0183918125,0.0128986875,0.0109633125,0.010799625,0.010883812500000001,0.0108531875,0.0151845625
3.0,0.018606424342159002,4.587,0.007791875,0.004578625,0.0036385625000000003,0.0035281875,0.003603,0.0035731875,0.0059375
3.5,0.011679270855560002,5.657,0.0024221875000000003,0.0010569375,0.0007526875,0.0007149999999999999,0.0007321875,0.000706125,0.00163775
4.0,0.006783606914108,6.878,0.0004716875,0.00012056250000000001,6.925e-05,6.0750000000000006e-05,6.531250000000001e-05,6.0625e-05,0.00026849999999999997
4.5,0.0035527266826240003,8.3,4.656250000000001e-05,5.687499999999999e-06,1.3125e-06,1.3125e-06,1.5624999999999999e-06,1.0625e-06,2.5125000000000004e-05
5.0,0.0016777185295670002,10.0,2e-06,1.875e-07,0.0,0.0,0.0,0.0,9.374999999999999e-07
5.5,0.0007331089800440001,10.0,2e-06,1.875e-07,0.0,0.0,0.0,0.0,9.374999999999999e-07
6.0,0.000320345020425,10.0,2e-06,1.875e-07,0.0,0.0,0.0,0.0,9.374999999999999e-07
6.5,0.00012952677443500002,10.0,2e-06,1.875e-07,0.0,0.0,0.0,0.0,9.374999999999999e-07
7.0,4.3696780307570616e-05,10.0,2e-06,1.875e-07,0.0,0.0,0.0,0.0,9.374999999999999e-07
7.5,1.3640536771754911e-05,10.0,2e-06,1.875e-07,0.0,0.0,0.0,0.0,9.374999999999999e-07
7.6,1e-05,10.0,2e-06,1.875e-07,0.0,0.0,0.0,0.0,9.374999999999999e-07
